院校,科类,批次,院校专业组代码,专业组,风险等级,专业代码,专业名称,专业类,大类,风险说明
青岛黄海学院,历史,专科批,821602,青岛黄海学院02,中危混合组,03,工程造价,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
广东艺术职业学院,历史,专科批,548701,广东艺术职业学院01,整体偏冷组,01,人物形象设计(西校区),文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
广州华立科技职业学院,物理,专科批,866602,广州华立科技职业学院02,中危混合组,07,宠物医疗技术,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
广州华立科技职业学院,历史,专科批,866601,广州华立科技职业学院01,中危混合组,03,宠物医疗技术,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
广西建设职业技术学院,物理,专科批,554102,广西建设职业技术学院02,未标风险,02,"电气自动化技术(相思湖校区)(报考该专业有色觉要求,具体请查阅院校招生章程)",电气自动化类,装备制造大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
广西建设职业技术学院,历史,专科批,554101,广西建设职业技术学院01,未标风险,01,"电气自动化技术(相思湖校区)(报考该专业有色觉要求,具体请查阅院校招生章程)",电气自动化类,装备制造大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
伊犁职业技术学院,物理,专科批,754102,伊犁职业技术学院02,中危混合组,14,动物医学,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
伊犁职业技术学院,历史,专科批,754101,伊犁职业技术学院01,中危混合组,04,动物医学,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
和田职业技术学院,历史,专科批,754601,和田职业技术学院01,整体偏冷组,01,服装设计与工艺,文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
和田职业技术学院,历史,专科批,754601,和田职业技术学院01,整体偏冷组,02,艺术设计,文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
新疆交通职业技术大学,物理,专科批,754403,新疆交通职业技术大学03,中危混合组,06,市政工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆工业职业技术大学,物理,专科批,750607,新疆工业职业技术大学07,中危混合组,11,服装设计与工艺,文化艺术类,文化艺术大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆工业职业技术大学,物理,专科批,750607,新疆工业职业技术大学07,中危混合组,12,食品智能加工技术,食品药品类,食品药品与粮食大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆工业职业技术大学,物理,专科批,750608,新疆工业职业技术大学08,整体偏冷组,14,应用化工技术,生物化工类,生物与化工大类,专科就业或接受度需谨慎核对
新疆工业职业技术大学,历史,专科批,750602,新疆工业职业技术大学02,中危混合组,02,服装设计与工艺,文化艺术类,文化艺术大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆工业职业技术大学,历史,专科批,750602,新疆工业职业技术大学02,中危混合组,03,食品智能加工技术,食品药品类,食品药品与粮食大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆应用职业技术学院,物理,专科批,754502,新疆应用职业技术学院02,中危混合组,04,现代农业技术,农林牧渔类,农林牧渔大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆应用职业技术学院,物理,专科批,754502,新疆应用职业技术学院02,中危混合组,05,工程造价,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
新疆应用职业技术学院,历史,专科批,754501,新疆应用职业技术学院01,未标风险,02,酒店管理与数字化运营(主校区),旅游餐饮类,旅游大类,专科就业或接受度需谨慎核对
新疆应用职业技术学院,历史,专科批,754501,新疆应用职业技术学院01,未标风险,03,智慧健康养老服务与管理(南校区),公共管理服务类,公共管理与服务大类,专科就业或接受度需谨慎核对
石河子职业技术大学,物理,专科批,754702,石河子职业技术大学02,中危混合组,05,安全技术与管理,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
石河子职业技术大学,物理,专科批,754702,石河子职业技术大学02,中危混合组,06,化工安全技术,生物化工类,生物与化工大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
石河子职业技术大学,物理,专科批,754702,石河子职业技术大学02,中危混合组,07,应急救援技术,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
石河子职业技术大学,历史,专科批,754701,石河子职业技术大学01,中危混合组,01,安全技术与管理,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
石河子职业技术大学,历史,专科批,754701,石河子职业技术大学01,中危混合组,02,化工安全技术,生物化工类,生物与化工大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
石河子职业技术大学,历史,专科批,754701,石河子职业技术大学01,中危混合组,03,应急救援技术,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
胡杨河职业技术学院,物理,专科批,755002,胡杨河职业技术学院02,中危混合组,05,"应用化工技术(报考该专业有色觉要求,详询院校)",生物化工类,生物与化工大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
胡杨河职业技术学院,物理,专科批,755002,胡杨河职业技术学院02,中危混合组,06,"化工智能制造技术(报考该专业有色觉要求,详询院校)",电气自动化类,装备制造大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
胡杨河职业技术学院,物理,专科批,755002,胡杨河职业技术学院02,中危混合组,09,烹饪工艺与营养,食品药品类,食品药品与粮食大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
胡杨河职业技术学院,历史,专科批,755001,胡杨河职业技术学院01,中危混合组,01,"应用化工技术(报考该专业有色觉要求,详询院校)",生物化工类,生物与化工大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
胡杨河职业技术学院,历史,专科批,755001,胡杨河职业技术学院01,中危混合组,04,烹饪工艺与营养,食品药品类,食品药品与粮食大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
阿克苏职业技术学院,物理,专科批,754201,阿克苏职业技术学院01,未标风险,01,"飞机机电设备维修(报考该专业有色觉等要求,具体请查阅院校招生章程)",航空运输类,交通运输大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
阿克苏职业技术学院,物理,专科批,754201,阿克苏职业技术学院01,未标风险,02,"飞行器数字化制造技术(报考该专业有色觉等要求,具体请查阅院校招生章程)",机械设计制造类,装备制造大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
赣州职业技术学院,历史,专科批,258001,赣州职业技术学院01,整体偏冷组,01,工业设计,文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
邢台新能源职业学院,物理,专科批,835402,邢台新能源职业学院02,未标风险,02,"机电一体化技术(报考该专业有色觉要求,具体请查阅院校招生章程)",电气自动化类,装备制造大类,专业名称或备注含体检、性别、色觉、军士/司法/航海等限制，需核对章程
黄河水利职业技术大学,物理,专科批,518601,黄河水利职业技术大学01,中危混合组,01,水文与工程地质,资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
黄河水利职业技术大学,物理,专科批,518601,黄河水利职业技术大学01,中危混合组,02,建筑工程技术,土木建筑类,土木建筑大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
浙江机电职业技术大学,物理,专科批,225502,浙江机电职业技术大学02,中危混合组,04,工业设计(滨江校区),文化艺术类,文化艺术大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
海南东方新丝路职业学院,物理,专科批,874202,海南东方新丝路职业学院02,未标风险,03,服装与服饰设计,文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
海南东方新丝路职业学院,历史,专科批,874201,海南东方新丝路职业学院01,整体偏冷组,01,服装与服饰设计,文化艺术类,文化艺术大类,专科就业或接受度需谨慎核对
海南软件职业技术学院,历史,专科批,561301,海南软件职业技术学院01,整体偏冷组,01,酒店管理与数字化运营,旅游餐饮类,旅游大类,专科就业或接受度需谨慎核对
武昌职业学院,物理,专科批,859205,武昌职业学院05,中危混合组,09,低空安全与技术(校本部),资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
武汉商贸职业学院,物理,专科批,859302,武汉商贸职业学院02,中危混合组,07,无人机测绘技术(武汉校区),资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
武汉商贸职业学院,历史,专科批,859301,武汉商贸职业学院01,中危混合组,03,无人机测绘技术(武汉校区),资源环境安全类,资源环境与安全大类,热门/强就业专科专业组中混入谨慎方向，志愿表需按该专业兜底
