院校,科类,专业组,院校专业组代码,专业代码,专业名称,原专业类,原专业大类,目录专业,新专业类,新专业大类,匹配方式
苏州百年职业学院,历史,苏州百年职业学院01,197101,06,大数据技术(中外合作办学),计算机类,电子与信息大类,大数据技术,计算机类,电子与信息大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,07,云计算技术应用(中外合作办学),计算机类,电子与信息大类,云计算技术应用,计算机类,电子与信息大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,08,信息安全技术应用(中外合作办学),计算机类,电子与信息大类,信息安全技术应用,计算机类,电子与信息大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,09,人工智能技术应用(中外合作办学),计算机类,电子与信息大类,人工智能技术应用,计算机类,电子与信息大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,10,国际金融(中外合作办学),财经商贸类,财经商贸大类,国际金融,金融类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,11,大数据与会计(中外合作办学),财务会计类,财经商贸大类,大数据与会计,财务会计类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,12,国际经济与贸易(中外合作办学),财经商贸类,财经商贸大类,国际经济与贸易,经济贸易类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,13,工商企业管理(中外合作办学),其他专业类,其他,工商企业管理,工商管理类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,14,市场营销(中外合作办学),财经商贸类,财经商贸大类,市场营销,工商管理类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,15,电子商务(中外合作办学),财经商贸类,财经商贸大类,电子商务,电子商务类,财经商贸大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,16,商务英语(中外合作办学),教育体育类,教育与体育大类,商务英语,语言类,教育与体育大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,17,建筑设计(中外合作办学),土木建筑类,土木建筑大类,建筑设计,建筑设计类,土木建筑大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,18,建筑室内设计(中外合作办学),土木建筑类,土木建筑大类,建筑室内设计,建筑设计类,土木建筑大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,19,风景园林设计(中外合作办学),土木建筑类,土木建筑大类,风景园林设计,建筑设计类,土木建筑大类,exact
苏州百年职业学院,历史,苏州百年职业学院01,197101,20,动漫制作技术(中外合作办学),文化艺术类,文化艺术大类,动漫制作技术,计算机类,电子与信息大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,01,宠物养护与驯导,农林牧渔类,农林牧渔大类,宠物养护与驯导,畜牧业类,农林牧渔大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,02,动物营养与饲料,食品药品类,食品药品与粮食大类,动物营养与饲料,畜牧业类,农林牧渔大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,03,建筑室内设计,土木建筑类,土木建筑大类,建筑室内设计,建筑设计类,土木建筑大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,04,建筑工程技术,土木建筑类,土木建筑大类,建筑工程技术,土建施工类,土木建筑大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,05,工程造价,土木建筑类,土木建筑大类,工程造价,建设工程管理类,土木建筑大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,06,数控技术,机械设计制造类,装备制造大类,数控技术,机械设计制造类,装备制造大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,07,机械制造及自动化,电气自动化类,装备制造大类,机械制造及自动化,机械设计制造类,装备制造大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,08,机电一体化技术,电气自动化类,装备制造大类,机电一体化技术,自动化类,装备制造大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,09,电气自动化技术,电气自动化类,装备制造大类,电气自动化技术,自动化类,装备制造大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,10,计算机应用技术,计算机类,电子与信息大类,计算机应用技术,计算机类,电子与信息大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,11,计算机网络技术,计算机类,电子与信息大类,计算机网络技术,计算机类,电子与信息大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,12,大数据与会计,财务会计类,财经商贸大类,大数据与会计,财务会计类,财经商贸大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,13,市场营销,财经商贸类,财经商贸大类,市场营销,工商管理类,财经商贸大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,14,电子商务,财经商贸类,财经商贸大类,电子商务,电子商务类,财经商贸大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,15,现代物流管理,财经商贸类,财经商贸大类,现代物流管理,物流类,财经商贸大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,16,汽车技术服务与营销,汽车制造类,装备制造大类,汽车技术服务与营销,道路运输类,交通运输大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,17,汽车制造与试验技术,机械设计制造类,装备制造大类,汽车制造与试验技术,汽车制造类,装备制造大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,18,新能源汽车检测与维修技术,汽车制造类,装备制造大类,新能源汽车检测与维修技术,道路运输类,交通运输大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,19,时尚表演与传播,文化艺术类,文化艺术大类,时尚表演与传播,表演艺术类,文化艺术大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,20,高速铁路客运服务,铁道运输类,交通运输大类,高速铁路客运服务,铁道运输类,交通运输大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,21,酒店管理与数字化运营,旅游餐饮类,旅游大类,酒店管理与数字化运营,旅游类,旅游大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,22,旅游管理,旅游餐饮类,旅游大类,旅游管理,旅游类,旅游大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,23,烹饪工艺与营养,食品药品类,食品药品与粮食大类,烹饪工艺与营养,餐饮类,旅游大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,24,空中乘务,航空运输类,交通运输大类,空中乘务,航空运输类,交通运输大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,25,民航安全技术管理,航空运输类,交通运输大类,民航安全技术管理,航空运输类,交通运输大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,26,应用英语,教育体育类,教育与体育大类,应用英语,语言类,教育与体育大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,27,婴幼儿托育服务与管理,护理医学类,医药卫生大类,婴幼儿托育服务与管理,健康管理与促进类,医药卫生大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,28,智慧健康养老服务与管理,公共管理服务类,公共管理与服务大类,智慧健康养老服务与管理,公共服务类,公共管理与服务大类,exact
炎黄职业技术学院,历史,炎黄职业技术学院01,198201,29,数字时尚设计,文化艺术类,文化艺术大类,数字时尚设计,艺术设计类,文化艺术大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,35,建筑室内设计,土木建筑类,土木建筑大类,建筑室内设计,建筑设计类,土木建筑大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,36,建筑工程技术,土木建筑类,土木建筑大类,建筑工程技术,土建施工类,土木建筑大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,37,智能建造技术,其他专业类,其他,智能建造技术,土建施工类,土木建筑大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,38,工程造价,土木建筑类,土木建筑大类,工程造价,建设工程管理类,土木建筑大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,39,建设工程管理,土木建筑类,土木建筑大类,建设工程管理,建设工程管理类,土木建筑大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,40,数控技术,机械设计制造类,装备制造大类,数控技术,机械设计制造类,装备制造大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,41,模具设计与制造,机械设计制造类,装备制造大类,模具设计与制造,机械设计制造类,装备制造大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,42,机电一体化技术,电气自动化类,装备制造大类,机电一体化技术,自动化类,装备制造大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,43,智能控制技术,电气自动化类,装备制造大类,智能控制技术,自动化类,装备制造大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,44,工业机器人技术,电气自动化类,装备制造大类,工业机器人技术,自动化类,装备制造大类,exact
昆山登云科技职业学院,物理,昆山登云科技职业学院02,197302,45,新能源汽车技术,汽车制造类,装备制造大类,新能源汽车技术,汽车制造类,装备制造大类,exact
