school,subject,batch,groupCode,groupName,majorCode,majorName,majorClass,riskCategory,plan26,reason
南京理工大学,物理,提前本科批,110402,南京理工大学02,09,化学工程与工艺,化工与制药类,材料化工生化类,9,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,提前本科批,110402,南京理工大学02,10,应用化学,化学类,材料化工生化类,10,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,提前本科批,110402,南京理工大学02,12,纳米材料与技术,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,提前本科批,110402,南京理工大学02,13,环境工程,环境科学与工程类,低接受度远缘方向,8,二梯队宽口径主体组中夹入低接受度远缘方向
南京理工大学,物理,提前本科批,110402,南京理工大学02,14,生物工程,生物工程类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,本科批,110404,南京理工大学04,22,材料化学,材料类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,本科批,110404,南京理工大学04,28,材料科学与工程,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,本科批,110404,南京理工大学04,29,材料物理,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,本科批,110404,南京理工大学04,33,安全工程,安全科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
南京理工大学,物理,本科批,110404,南京理工大学04,47,兵器类,兵器类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
南京理工大学,物理,本科批,110405,南京理工大学05,50,材料科学与工程,材料类,材料化工生化类,24,二梯队宽口径主体组中夹入材料化工生化类
河海大学,物理,提前本科批,110504,河海大学04,13,水务工程,水利类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,14,智慧水利,水利类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,15,安全工程,安全科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,18,土木工程,土木类,土木建筑类,14,二梯队宽口径主体组中夹入土木建筑类
河海大学,物理,提前本科批,110504,河海大学04,20,给排水科学与工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
河海大学,物理,提前本科批,110504,河海大学04,21,环境工程,环境科学与工程类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,25,测绘工程,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
河海大学,物理,提前本科批,110504,河海大学04,26,地质工程,地质类,测绘地质类,6,二梯队宽口径主体组中夹入测绘地质类
河海大学,物理,提前本科批,110504,河海大学04,27,农业水利工程,农业工程类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,28,海洋科学,海洋科学类,低接受度远缘方向,8,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,29,自然地理与资源环境,地理科学类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
河海大学,物理,提前本科批,110504,河海大学04,35,材料科学与工程,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
河海大学,物理,本科批,110507,河海大学07,58,材料科学与工程,材料类,材料化工生化类,15,二梯队宽口径主体组中夹入材料化工生化类
河海大学,物理,本科批,110508,河海大学08,71,材料科学与工程,材料类,材料化工生化类,15,二梯队宽口径主体组中夹入材料化工生化类
河海大学,物理,本科批,110509,河海大学09,73,土木工程,土木类,土木建筑类,33,二梯队宽口径主体组中夹入土木建筑类
南京农业大学,物理,本科批,110709,南京农业大学09,41,应用化学,化学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京农业大学,物理,本科批,110709,南京农业大学09,45,农业电气化,农业工程类,低接受度远缘方向,18,二梯队宽口径主体组中夹入低接受度远缘方向
南京农业大学,物理,本科批,110709,南京农业大学09,46,农业智能装备工程,农业工程类,低接受度远缘方向,10,二梯队宽口径主体组中夹入低接受度远缘方向
南京师范大学,物理,提前本科批,110816,南京师范大学16,63,化学,化学类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,提前本科批,110816,南京师范大学16,64,材料科学与工程,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,提前本科批,110816,南京师范大学16,65,测绘工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
南京师范大学,物理,提前本科批,110816,南京师范大学16,66,生物科学,生物科学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,提前本科批,110816,南京师范大学16,67,生物科学类,生物科学类,低接受度远缘方向,15,二梯队宽口径主体组中夹入低接受度远缘方向
南京师范大学,物理,提前本科批,110816,南京师范大学16,70,环境科学与工程类,环境科学与工程类,低接受度远缘方向,20,二梯队宽口径主体组中夹入低接受度远缘方向
南京师范大学,物理,提前本科批,110816,南京师范大学16,71,海洋资源与环境,海洋科学类,低接受度远缘方向,13,二梯队宽口径主体组中夹入低接受度远缘方向
南京师范大学,物理,提前本科批,110816,南京师范大学16,72,食品科学与工程,食品科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
南京师范大学,物理,提前本科批,110816,南京师范大学16,73,生物工程,生物工程类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,提前本科批,110816,南京师范大学16,74,合成生物学,生物工程类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,本科批,110831,南京师范大学31,B6,化学,化学类,材料化工生化类,100,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,本科批,110831,南京师范大学31,B7,化学,化学类,材料化工生化类,30,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,本科批,110831,南京师范大学31,B8,生物科学,生物科学类,材料化工生化类,51,二梯队宽口径主体组中夹入材料化工生化类
南京师范大学,物理,本科批,110831,南京师范大学31,B9,生物科学类,生物科学类,低接受度远缘方向,40,二梯队宽口径主体组中夹入低接受度远缘方向
中国药科大学,物理,本科批,110905,中国药科大学05,18,生物制药,生物工程类,材料化工生化类,26,二梯队宽口径主体组中夹入材料化工生化类
中国药科大学,物理,本科批,110905,中国药科大学05,20,生物制药,生物工程类,材料化工生化类,86,二梯队宽口径主体组中夹入材料化工生化类
中国药科大学,物理,本科批,110905,中国药科大学05,21,生物技术,生物科学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,22,测绘工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
南京工业大学,物理,提前本科批,111004,南京工业大学04,25,化学工程与工艺,化工与制药类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,27,安全工程,安全科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
南京工业大学,物理,提前本科批,111004,南京工业大学04,28,化学,化学类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,29,生物工程,生物工程类,材料化工生化类,2,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,30,制药工程,化工与制药类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,31,电子信息材料,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,提前本科批,111004,南京工业大学04,33,地理空间信息工程,测绘类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
南京工业大学,物理,本科批,111009,南京工业大学09,69,新能源材料与器件,材料类,材料化工生化类,46,二梯队宽口径主体组中夹入材料化工生化类
南京工业大学,物理,本科批,111009,南京工业大学09,73,智能建造,土木类,土木建筑类,30,二梯队宽口径主体组中夹入土木建筑类
南京工业大学,物理,本科批,111013,南京工业大学13,97,建筑电气与智能化,土木类,土木建筑类,30,二梯队宽口径主体组中夹入土木建筑类
南京工业大学,物理,本科批,111016,南京工业大学16,B1,制药工程,化工与制药类,材料化工生化类,71,二梯队宽口径主体组中夹入材料化工生化类
南京邮电大学,物理,提前本科批,111104,南京邮电大学04,19,高分子材料与工程,材料类,材料化工生化类,6,二梯队宽口径主体组中夹入材料化工生化类
南京邮电大学,物理,提前本科批,111104,南京邮电大学04,20,分子科学与工程,化学类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
南京邮电大学,物理,提前本科批,111104,南京邮电大学04,21,地理信息科学,地理科学类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
南京医科大学,物理,本科批,111211,南京医科大学11,21,生物信息学,生物科学类,材料化工生化类,66,二梯队宽口径主体组中夹入材料化工生化类
南京中医药大学,物理,本科批,111317,南京中医药大学17,63,中药制药,中药学类,材料化工生化类,37,二梯队宽口径主体组中夹入材料化工生化类
南京工程学院,物理,本科批,111405,南京工程学院05,49,材料类,材料类,材料化工生化类,285,二梯队宽口径主体组中夹入材料化工生化类
南京工程学院,物理,本科批,111405,南京工程学院05,57,智能建造,土木类,土木建筑类,43,二梯队宽口径主体组中夹入土木建筑类
南京林业大学,物理,提前本科批,111503,南京林业大学03,17,林产化工,林业工程类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
南京林业大学,物理,提前本科批,111503,南京林业大学03,20,材料科学与工程,材料类,材料化工生化类,8,二梯队宽口径主体组中夹入材料化工生化类
南京林业大学,物理,提前本科批,111503,南京林业大学03,21,智能建造,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
南京林业大学,物理,提前本科批,111503,南京林业大学03,22,给排水科学与工程,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
南京林业大学,物理,提前本科批,111503,南京林业大学03,23,土木工程,土木类,土木建筑类,8,二梯队宽口径主体组中夹入土木建筑类
南京林业大学,物理,本科批,111512,南京林业大学12,76,地理信息科学,地理科学类,测绘地质类,50,二梯队宽口径主体组中夹入测绘地质类
南京林业大学,物理,本科批,111512,南京林业大学12,77,材料科学与工程,材料类,材料化工生化类,30,二梯队宽口径主体组中夹入材料化工生化类
南京林业大学,物理,本科批,111512,南京林业大学12,78,高分子材料与工程,材料类,材料化工生化类,40,二梯队宽口径主体组中夹入材料化工生化类
南京林业大学,物理,本科批,111517,南京林业大学17,A6,材料科学与工程,材料类,材料化工生化类,90,二梯队宽口径主体组中夹入材料化工生化类
金陵科技学院,物理,本科批,112806,金陵科技学院06,54,食品科学与工程,食品科学与工程类,低接受度远缘方向,22,二梯队宽口径主体组中夹入低接受度远缘方向
南京工业职业技术大学,物理,本科批,113604,南京工业职业技术大学04,17,新能源发电工程技术,新能源发电工程类,材料化工生化类,65,二梯队宽口径主体组中夹入材料化工生化类
南京工业职业技术大学,物理,本科批,113604,南京工业职业技术大学04,19,智能电网工程技术,电力技术类,材料化工生化类,65,二梯队宽口径主体组中夹入材料化工生化类
南京工业职业技术大学,物理,本科批,113604,南京工业职业技术大学04,38,建设工程管理,建设工程管理类,土木建筑类,40,二梯队宽口径主体组中夹入土木建筑类
江南大学,物理,提前本科批,120108,江南大学08,11,纺织工程,纺织类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
江南大学,物理,提前本科批,120108,江南大学08,12,轻化工程,轻工类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
江南大学,物理,提前本科批,120108,江南大学08,13,包装工程,轻工类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
江南大学,物理,本科批,120125,江南大学25,48,包装工程,轻工类,低接受度远缘方向,2,二梯队宽口径主体组中夹入低接受度远缘方向
无锡学院,物理,本科批,120305,无锡学院05,38,应用化学,化学类,材料化工生化类,46,二梯队宽口径主体组中夹入材料化工生化类
无锡学院,物理,本科批,120305,无锡学院05,39,环境科学与工程,环境科学与工程类,低接受度远缘方向,53,二梯队宽口径主体组中夹入低接受度远缘方向
无锡学院,物理,本科批,120305,无锡学院05,40,遥感科学与技术,测绘类,测绘地质类,26,二梯队宽口径主体组中夹入测绘地质类
无锡学院,物理,本科批,120305,无锡学院05,41,测绘工程,测绘类,测绘地质类,25,二梯队宽口径主体组中夹入测绘地质类
无锡学院,物理,本科批,120305,无锡学院05,42,安全工程,安全科学与工程类,低接受度远缘方向,22,二梯队宽口径主体组中夹入低接受度远缘方向
无锡学院,物理,本科批,120305,无锡学院05,43,地理信息科学,地理科学类,测绘地质类,24,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,54,矿业类,矿业类,测绘地质类,13,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,55,安全科学与工程类,安全科学与工程类,低接受度远缘方向,22,二梯队宽口径主体组中夹入低接受度远缘方向
中国矿业大学,物理,本科批,122106,中国矿业大学06,56,新能源材料与器件,材料类,材料化工生化类,4,二梯队宽口径主体组中夹入材料化工生化类
中国矿业大学,物理,本科批,122106,中国矿业大学06,59,材料科学与工程,材料类,材料化工生化类,7,二梯队宽口径主体组中夹入材料化工生化类
中国矿业大学,物理,本科批,122106,中国矿业大学06,60,测绘类,测绘类,测绘地质类,11,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,61,遥感科学与技术,测绘类,测绘地质类,11,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,63,地球信息科学与技术,地质学类,测绘地质类,6,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,64,智能建造,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
中国矿业大学,物理,本科批,122106,中国矿业大学06,65,建筑环境与能源应用工程,土木类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
中国矿业大学,物理,本科批,122106,中国矿业大学06,68,地质类,地质类,测绘地质类,3,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,69,化工与制药类,化工与制药类,材料化工生化类,9,二梯队宽口径主体组中夹入材料化工生化类
中国矿业大学,物理,本科批,122106,中国矿业大学06,70,矿物加工工程,矿业类,测绘地质类,5,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,72,水文与水资源工程,水利类,低接受度远缘方向,4,二梯队宽口径主体组中夹入低接受度远缘方向
中国矿业大学,物理,本科批,122106,中国矿业大学06,73,地球物理学,地球物理学类,测绘地质类,2,二梯队宽口径主体组中夹入测绘地质类
中国矿业大学,物理,本科批,122106,中国矿业大学06,74,环境工程,环境科学与工程类,低接受度远缘方向,3,二梯队宽口径主体组中夹入低接受度远缘方向
中国矿业大学,物理,本科批,122106,中国矿业大学06,75,城乡规划,建筑类,土木建筑类,2,二梯队宽口径主体组中夹入土木建筑类
中国矿业大学,物理,本科批,122106,中国矿业大学06,76,建筑学,建筑类,土木建筑类,3,二梯队宽口径主体组中夹入土木建筑类
江苏师范大学,物理,提前本科批,122212,江苏师范大学12,34,化学,化学类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
江苏师范大学,物理,提前本科批,122212,江苏师范大学12,35,生物科学,生物科学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
江苏师范大学,物理,提前本科批,122212,江苏师范大学12,38,材料科学与工程,材料类,材料化工生化类,3,二梯队宽口径主体组中夹入材料化工生化类
江苏师范大学,物理,提前本科批,122212,江苏师范大学12,43,测绘工程,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
江苏师范大学,物理,提前本科批,122212,江苏师范大学12,44,遥感科学与技术,测绘类,测绘地质类,4,二梯队宽口径主体组中夹入测绘地质类
徐州医科大学,物理,本科批,122304,徐州医科大学04,17,生物科学类,生物科学类,材料化工生化类,160,二梯队宽口径主体组中夹入材料化工生化类
常州大学,物理,本科批,124209,常州大学09,47,能源化学工程,化工与制药类,材料化工生化类,157,二梯队宽口径主体组中夹入材料化工生化类
常州大学,物理,本科批,124209,常州大学09,48,能源化学工程,化工与制药类,材料化工生化类,20,二梯队宽口径主体组中夹入材料化工生化类
常州大学,物理,本科批,124209,常州大学09,50,建筑环境与能源应用工程,土木类,土木建筑类,25,二梯队宽口径主体组中夹入土木建筑类
常州大学,物理,本科批,124214,常州大学14,70,制药工程,化工与制药类,材料化工生化类,74,二梯队宽口径主体组中夹入材料化工生化类
常州大学,物理,本科批,124214,常州大学14,72,食品质量与安全,食品科学与工程类,低接受度远缘方向,16,二梯队宽口径主体组中夹入低接受度远缘方向
常州大学,物理,本科批,124214,常州大学14,73,生物工程,生物工程类,材料化工生化类,66,二梯队宽口径主体组中夹入材料化工生化类
常州大学,物理,本科批,124214,常州大学14,74,生物工程,生物工程类,材料化工生化类,20,二梯队宽口径主体组中夹入材料化工生化类
常州工学院,物理,本科批,124309,常州工学院09,47,智能建造,土木类,土木建筑类,35,二梯队宽口径主体组中夹入土木建筑类
常州工学院,物理,本科批,124309,常州工学院09,48,土木工程,土木类,土木建筑类,65,二梯队宽口径主体组中夹入土木建筑类
常州工学院,物理,本科批,124309,常州工学院09,49,复合材料与工程,材料类,材料化工生化类,60,二梯队宽口径主体组中夹入材料化工生化类
常州工学院,物理,本科批,124309,常州工学院09,51,化学工程与工艺,化工与制药类,材料化工生化类,96,二梯队宽口径主体组中夹入材料化工生化类
常州工学院,物理,本科批,124309,常州工学院09,52,资源循环科学与工程,化工与制药类,材料化工生化类,30,二梯队宽口径主体组中夹入材料化工生化类
常州工学院,物理,本科批,124309,常州工学院09,53,合成生物学,生物工程类,材料化工生化类,40,二梯队宽口径主体组中夹入材料化工生化类
江苏理工学院,物理,本科批,124429,江苏理工学院29,70,金属材料工程,材料类,材料化工生化类,55,二梯队宽口径主体组中夹入材料化工生化类
江苏理工学院,物理,本科批,124430,江苏理工学院30,73,环境工程,环境科学与工程类,低接受度远缘方向,20,二梯队宽口径主体组中夹入低接受度远缘方向
苏州大学,物理,本科批,126148,苏州大学48,A0,新能源材料与器件,材料类,材料化工生化类,28,二梯队宽口径主体组中夹入材料化工生化类
苏州大学,物理,本科批,126149,苏州大学49,B4,建筑环境与能源应用工程,土木类,土木建筑类,25,二梯队宽口径主体组中夹入土木建筑类
苏州科技大学,物理,本科批,126208,苏州科技大学08,32,化学,化学类,材料化工生化类,21,二梯队宽口径主体组中夹入材料化工生化类
苏州科技大学,物理,本科批,126208,苏州科技大学08,33,生物科学,生物科学类,材料化工生化类,66,二梯队宽口径主体组中夹入材料化工生化类
苏州科技大学,物理,本科批,126213,苏州科技大学13,55,土木工程,土木类,土木建筑类,20,二梯队宽口径主体组中夹入土木建筑类
苏州工学院,物理,本科批,126307,苏州工学院07,37,纺织工程,纺织类,低接受度远缘方向,40,二梯队宽口径主体组中夹入低接受度远缘方向
苏州工学院,物理,本科批,126307,苏州工学院07,38,服装设计与工程,纺织类,低接受度远缘方向,31,二梯队宽口径主体组中夹入低接受度远缘方向
苏州工学院,物理,本科批,126307,苏州工学院07,43,材料科学与工程,材料类,材料化工生化类,64,二梯队宽口径主体组中夹入材料化工生化类
苏州工学院,物理,本科批,126307,苏州工学院07,44,新能源材料与器件,材料类,材料化工生化类,66,二梯队宽口径主体组中夹入材料化工生化类
苏州工学院,物理,本科批,126307,苏州工学院07,45,安全工程,安全科学与工程类,低接受度远缘方向,42,二梯队宽口径主体组中夹入低接受度远缘方向
苏州城市学院,物理,本科批,126710,苏州城市学院10,48,智能建造,土木类,土木建筑类,35,二梯队宽口径主体组中夹入土木建筑类
南通大学,物理,提前本科批,130106,南通大学06,21,化学,化学类,材料化工生化类,5,二梯队宽口径主体组中夹入材料化工生化类
南通大学,物理,提前本科批,130106,南通大学06,25,纺织工程,纺织类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
南通大学,物理,提前本科批,130106,南通大学06,26,轻化工程,轻工类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
南通大学,物理,提前本科批,130106,南通大学06,27,非织造材料与工程,纺织类,低接受度远缘方向,5,二梯队宽口径主体组中夹入低接受度远缘方向
南通大学,物理,提前本科批,130106,南通大学06,32,土木工程,土木类,土木建筑类,5,二梯队宽口径主体组中夹入土木建筑类
南通大学,物理,本科批,130118,南通大学18,87,新能源材料与器件,材料类,材料化工生化类,101,二梯队宽口径主体组中夹入材料化工生化类
南通大学,物理,本科批,130118,南通大学18,88,高分子材料与工程,材料类,材料化工生化类,105,二梯队宽口径主体组中夹入材料化工生化类
南通大学,物理,本科批,130118,南通大学18,89,应用化学,化学类,材料化工生化类,80,二梯队宽口径主体组中夹入材料化工生化类
南通大学,物理,本科批,130126,南通大学26,B5,生物技术,生物科学类,材料化工生化类,157,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,32,港口航道与海岸工程,水利类,低接受度远缘方向,56,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,35,安全工程,安全科学与工程类,低接受度远缘方向,50,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,36,水产养殖学,水产类,低接受度远缘方向,18,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,37,食品质量与安全,食品科学与工程类,低接受度远缘方向,23,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,38,水生动物医学,水产类,低接受度远缘方向,34,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,39,制药工程,化工与制药类,材料化工生化类,52,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,42,海洋技术,海洋科学类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,44,遥感科学与技术,测绘类,测绘地质类,23,二梯队宽口径主体组中夹入测绘地质类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,47,海洋科学,海洋科学类,低接受度远缘方向,51,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,48,海洋资源与环境,海洋科学类,低接受度远缘方向,50,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,49,生物技术,生物科学类,材料化工生化类,49,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,50,测绘工程,测绘类,测绘地质类,52,二梯队宽口径主体组中夹入测绘地质类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,51,土木、水利与海洋工程,土木类,土木建筑类,83,二梯队宽口径主体组中夹入土木建筑类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,55,高分子材料与工程,材料类,材料化工生化类,42,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,56,化学工程与工艺,化工与制药类,材料化工生化类,57,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,57,环境工程,环境科学与工程类,低接受度远缘方向,6,二梯队宽口径主体组中夹入低接受度远缘方向
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,58,生物工程,生物工程类,材料化工生化类,47,二梯队宽口径主体组中夹入材料化工生化类
江苏海洋大学,物理,本科批,132106,江苏海洋大学06,59,食品科学与工程,食品科学与工程类,低接受度远缘方向,56,二梯队宽口径主体组中夹入低接受度远缘方向
淮安大学,物理,本科批,134204,淮安大学04,25,金属材料工程,材料类,材料化工生化类,70,二梯队宽口径主体组中夹入材料化工生化类
淮安大学,物理,本科批,134204,淮安大学04,39,土木工程,土木类,土木建筑类,60,二梯队宽口径主体组中夹入土木建筑类
淮安大学,物理,本科批,134204,淮安大学04,40,智能建造,土木类,土木建筑类,60,二梯队宽口径主体组中夹入土木建筑类
淮安大学,物理,本科批,134204,淮安大学04,41,化学工程与工艺,化工与制药类,材料化工生化类,103,二梯队宽口径主体组中夹入材料化工生化类
淮安大学,物理,本科批,134204,淮安大学04,42,制药工程,化工与制药类,材料化工生化类,84,二梯队宽口径主体组中夹入材料化工生化类
淮安大学,物理,本科批,134204,淮安大学04,43,高分子材料与工程,材料类,材料化工生化类,70,二梯队宽口径主体组中夹入材料化工生化类
淮安大学,物理,本科批,134204,淮安大学04,44,环境工程,环境科学与工程类,低接受度远缘方向,70,二梯队宽口径主体组中夹入低接受度远缘方向
淮安大学,物理,本科批,134204,淮安大学04,45,食品科学与工程,食品科学与工程类,低接受度远缘方向,126,二梯队宽口径主体组中夹入低接受度远缘方向
淮安大学,物理,本科批,134204,淮安大学04,46,生物工程,生物工程类,材料化工生化类,60,二梯队宽口径主体组中夹入材料化工生化类
淮安大学,物理,本科批,134204,淮安大学04,47,农学,植物生产类,低接受度远缘方向,30,二梯队宽口径主体组中夹入低接受度远缘方向
淮安大学,物理,本科批,134204,淮安大学04,48,园艺,植物生产类,低接受度远缘方向,30,二梯队宽口径主体组中夹入低接受度远缘方向
淮安大学,物理,本科批,134204,淮安大学04,49,智慧农业,植物生产类,低接受度远缘方向,30,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,32,高分子材料与工程,材料类,材料化工生化类,25,二梯队宽口径主体组中夹入材料化工生化类
盐城工学院,物理,本科批,136104,盐城工学院04,34,纺织工程,纺织类,低接受度远缘方向,41,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,36,生物质技术与工程,轻工类,低接受度远缘方向,30,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,38,环境工程,环境科学与工程类,低接受度远缘方向,79,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,39,土木工程,土木类,土木建筑类,56,二梯队宽口径主体组中夹入土木建筑类
盐城工学院,物理,本科批,136104,盐城工学院04,40,环保设备工程,环境科学与工程类,低接受度远缘方向,52,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,41,给排水科学与工程,土木类,土木建筑类,65,二梯队宽口径主体组中夹入土木建筑类
盐城工学院,物理,本科批,136104,盐城工学院04,42,海洋技术,海洋科学类,低接受度远缘方向,86,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,43,智能建造,土木类,土木建筑类,56,二梯队宽口径主体组中夹入土木建筑类
盐城工学院,物理,本科批,136104,盐城工学院04,44,食品科学与工程,食品科学与工程类,低接受度远缘方向,34,二梯队宽口径主体组中夹入低接受度远缘方向
盐城工学院,物理,本科批,136104,盐城工学院04,45,化学工程与工艺,化工与制药类,材料化工生化类,38,二梯队宽口径主体组中夹入材料化工生化类
盐城工学院,物理,本科批,136104,盐城工学院04,46,制药工程,化工与制药类,材料化工生化类,38,二梯队宽口径主体组中夹入材料化工生化类
盐城工学院,物理,本科批,136104,盐城工学院04,47,材料科学与工程,材料类,材料化工生化类,121,二梯队宽口径主体组中夹入材料化工生化类
盐城工学院,物理,本科批,136104,盐城工学院04,48,新能源材料与器件,材料类,材料化工生化类,127,二梯队宽口径主体组中夹入材料化工生化类
