current_key,legacy_key,status,confidence,group25,group26,common_count,add_count,remove_count,in_count,out_count,advice
物理|本科批|上海师范大学天华学院|上海师范大学天华学院07,物理|普通批|上海师范大学天华学院|上海师范大学天华学院07,26新增组/无25承接,无,,上海师范大学天华学院07,0,1,0,0,0,重点核对
历史|本科批|上海立达学院|上海立达学院01,历史|普通批|上海立达学院|上海立达学院01,高度延续,高,上海立达学院01,上海立达学院01,4,1,0,0,0,常规核对
物理|本科批|上海立达学院|上海立达学院03,物理|普通批|上海立达学院|上海立达学院03,延续调整,中高,上海立达学院03,上海立达学院03,5,2,1,0,0,常规核对
物理|本科批|上海立达学院|上海立达学院04,物理|普通批|上海立达学院|上海立达学院04,高度延续,高,上海立达学院04,上海立达学院04,3,1,0,0,0,常规核对
历史|本科批|上海中侨职业技术大学|上海中侨职业技术大学01,历史|普通批|上海中侨职业技术大学|上海中侨职业技术大学01,高度延续,高,上海中侨职业技术大学01,上海中侨职业技术大学01,7,0,0,0,0,常规核对
物理|本科批|上海中侨职业技术大学|上海中侨职业技术大学03,物理|普通批|上海中侨职业技术大学|上海中侨职业技术大学03,高度延续,高,上海中侨职业技术大学03,上海中侨职业技术大学03,11,1,0,0,0,常规核对
物理|本科批|上海中侨职业技术大学|上海中侨职业技术大学04,物理|普通批|上海中侨职业技术大学|上海中侨职业技术大学04,高度延续,高,上海中侨职业技术大学04,上海中侨职业技术大学04,2,1,0,1,0,重点核对
历史|本科批|浙江万里学院|浙江万里学院01,历史|普通批|浙江万里学院|浙江万里学院01,高度延续,高,浙江万里学院01,浙江万里学院01,16,3,2,1,0,重点核对
历史|本科批|浙江万里学院|浙江万里学院02,历史|普通批|浙江万里学院|浙江万里学院02,延续调整,中高,浙江万里学院02,浙江万里学院02,1,1,0,1,0,重点核对
物理|本科批|浙江万里学院|浙江万里学院03,物理|普通批|浙江万里学院|浙江万里学院03,高度延续,高,浙江万里学院03,浙江万里学院03,17,2,2,2,0,重点核对
物理|本科批|浙江万里学院|浙江万里学院04,物理|普通批|浙江万里学院|浙江万里学院04,延续调整,中高,浙江万里学院05,浙江万里学院04,1,1,0,1,0,重点核对
物理|本科批|浙江万里学院|浙江万里学院05,物理|普通批|浙江万里学院|浙江万里学院05,26新增组/无25承接,低,,浙江万里学院05,0,3,0,1,0,重点核对
物理|本科批|浙江万里学院|浙江万里学院06,物理|普通批|浙江万里学院|浙江万里学院06,高度延续,高,浙江万里学院06,浙江万里学院06,14,4,4,0,0,重点核对
历史|本科批|浙江树人学院|浙江树人学院01,历史|普通批|浙江树人学院|浙江树人学院01,高度延续,高,浙江树人学院01,浙江树人学院01,13,1,2,0,1,重点核对
历史|本科批|浙江树人学院|浙江树人学院02,历史|普通批|浙江树人学院|浙江树人学院02,26新增组/无25承接,低,,浙江树人学院02,0,1,0,1,0,重点核对
物理|本科批|浙江树人学院|浙江树人学院03,物理|普通批|浙江树人学院|浙江树人学院03,高度延续,高,浙江树人学院02,浙江树人学院03,14,1,1,0,1,重点核对
物理|本科批|浙江树人学院|浙江树人学院04,物理|普通批|浙江树人学院|浙江树人学院04,26新增组/无25承接,低,,浙江树人学院04,0,1,0,1,0,重点核对
物理|本科批|浙江树人学院|浙江树人学院05,物理|普通批|浙江树人学院|浙江树人学院05,延续调整,中高,浙江树人学院03,浙江树人学院05,5,6,5,0,0,重点核对
历史|本科批|浙江越秀外国语学院|浙江越秀外国语学院01,历史|普通批|浙江越秀外国语学院|浙江越秀外国语学院01,高度延续,高,浙江越秀外国语学院01,浙江越秀外国语学院01,21,5,2,0,1,重点核对
历史|本科批|浙江越秀外国语学院|浙江越秀外国语学院02,历史|普通批|浙江越秀外国语学院|浙江越秀外国语学院02,26新增组/无25承接,低,,浙江越秀外国语学院02,0,2,0,1,0,重点核对
物理|本科批|浙江越秀外国语学院|浙江越秀外国语学院03,物理|普通批|浙江越秀外国语学院|浙江越秀外国语学院03,高度延续,高,浙江越秀外国语学院02,浙江越秀外国语学院03,27,6,3,0,2,重点核对
物理|本科批|浙江越秀外国语学院|浙江越秀外国语学院04,物理|普通批|浙江越秀外国语学院|浙江越秀外国语学院04,由25大组拆分形成,低,浙江越秀外国语学院02,浙江越秀外国语学院04,2,1,28,0,27,重点核对
物理|本科批|浙江越秀外国语学院|浙江越秀外国语学院05,物理|普通批|浙江越秀外国语学院|浙江越秀外国语学院05,疑似对应/待核对,中低,浙江越秀外国语学院03,浙江越秀外国语学院05,0,3,2,0,0,重点核对
历史|本科批|宁波财经学院|宁波财经学院01,历史|普通批|宁波财经学院|宁波财经学院01,高度延续,高,宁波财经学院01,宁波财经学院01,12,0,1,0,0,常规核对
物理|本科批|宁波财经学院|宁波财经学院02,物理|普通批|宁波财经学院|宁波财经学院02,高度延续,高,宁波财经学院02,宁波财经学院02,10,0,1,0,0,常规核对
物理|本科批|宁波财经学院|宁波财经学院03,物理|普通批|宁波财经学院|宁波财经学院03,高度延续,高,宁波财经学院03,宁波财经学院03,6,2,1,0,0,重点核对
历史|本科批|浙江工业大学之江学院|浙江工业大学之江学院01,历史|普通批|浙江工业大学之江学院|浙江工业大学之江学院01,高度延续,高,浙江工业大学之江学院01,浙江工业大学之江学院01,1,0,0,0,0,常规核对
物理|本科批|浙江工业大学之江学院|浙江工业大学之江学院02,物理|普通批|浙江工业大学之江学院|浙江工业大学之江学院02,延续调整,中高,浙江工业大学之江学院02,浙江工业大学之江学院02,2,1,1,0,0,常规核对
物理|本科批|浙江工业大学之江学院|浙江工业大学之江学院03,物理|普通批|浙江工业大学之江学院|浙江工业大学之江学院03,高度延续,高,浙江工业大学之江学院03,浙江工业大学之江学院03,9,0,0,0,0,常规核对
历史|本科批|浙江师范大学行知学院|浙江师范大学行知学院01,历史|普通批|浙江师范大学行知学院|浙江师范大学行知学院01,高度延续,高,浙江师范大学行知学院01,浙江师范大学行知学院01,1,0,0,0,0,常规核对
物理|本科批|浙江师范大学行知学院|浙江师范大学行知学院02,物理|普通批|浙江师范大学行知学院|浙江师范大学行知学院02,高度延续,高,浙江师范大学行知学院02,浙江师范大学行知学院02,11,0,0,0,0,常规核对
物理|本科批|浙江师范大学行知学院|浙江师范大学行知学院03,物理|普通批|浙江师范大学行知学院|浙江师范大学行知学院03,高度延续,高,浙江师范大学行知学院03,浙江师范大学行知学院03,1,0,0,0,0,常规核对
历史|本科批|宁波大学科学技术学院|宁波大学科学技术学院01,历史|普通批|宁波大学科学技术学院|宁波大学科学技术学院01,高度延续,高,宁波大学科学技术学院01,宁波大学科学技术学院01,7,0,0,0,0,常规核对
物理|本科批|宁波大学科学技术学院|宁波大学科学技术学院02,物理|普通批|宁波大学科学技术学院|宁波大学科学技术学院02,高度延续,高,宁波大学科学技术学院02,宁波大学科学技术学院02,10,0,0,0,0,常规核对
物理|本科批|宁波大学科学技术学院|宁波大学科学技术学院03,物理|普通批|宁波大学科学技术学院|宁波大学科学技术学院03,高度延续,高,宁波大学科学技术学院03,宁波大学科学技术学院03,13,0,0,0,0,常规核对
物理|本科批|杭州电子科技大学信息工程学院|杭州电子科技大学信息工程学院01,物理|普通批|杭州电子科技大学信息工程学院|杭州电子科技大学信息工程学院01,高度延续,高,杭州电子科技大学信息工程学院01,杭州电子科技大学信息工程学院01,1,0,0,0,0,常规核对
物理|本科批|杭州电子科技大学信息工程学院|杭州电子科技大学信息工程学院02,物理|普通批|杭州电子科技大学信息工程学院|杭州电子科技大学信息工程学院02,高度延续,高,杭州电子科技大学信息工程学院02,杭州电子科技大学信息工程学院02,6,0,0,0,0,常规核对
物理|本科批|浙江理工大学科技与艺术学院|浙江理工大学科技与艺术学院01,物理|普通批|浙江理工大学科技与艺术学院|浙江理工大学科技与艺术学院01,延续调整,中高,浙江理工大学科技与艺术学院01,浙江理工大学科技与艺术学院01,4,2,2,0,0,常规核对
物理|本科批|浙江理工大学科技与艺术学院|浙江理工大学科技与艺术学院02,物理|普通批|浙江理工大学科技与艺术学院|浙江理工大学科技与艺术学院02,疑似对应/待核对,中低,浙江理工大学科技与艺术学院02,浙江理工大学科技与艺术学院02,2,1,4,0,0,重点核对
历史|本科批|浙江农林大学暨阳学院|浙江农林大学暨阳学院01,历史|普通批|浙江农林大学暨阳学院|浙江农林大学暨阳学院01,高度延续,高,浙江农林大学暨阳学院01,浙江农林大学暨阳学院01,3,0,0,0,0,常规核对
物理|本科批|浙江农林大学暨阳学院|浙江农林大学暨阳学院02,物理|普通批|浙江农林大学暨阳学院|浙江农林大学暨阳学院02,高度延续,高,浙江农林大学暨阳学院02,浙江农林大学暨阳学院02,2,1,0,0,0,常规核对
物理|本科批|浙江农林大学暨阳学院|浙江农林大学暨阳学院03,物理|普通批|浙江农林大学暨阳学院|浙江农林大学暨阳学院03,高度延续,高,浙江农林大学暨阳学院03,浙江农林大学暨阳学院03,8,1,0,0,0,常规核对
物理|本科批|浙江农林大学暨阳学院|浙江农林大学暨阳学院04,物理|普通批|浙江农林大学暨阳学院|浙江农林大学暨阳学院04,高度延续,高,浙江农林大学暨阳学院04,浙江农林大学暨阳学院04,1,0,0,0,0,常规核对
物理|本科批|温州医科大学仁济学院|温州医科大学仁济学院01,物理|普通批|温州医科大学仁济学院|温州医科大学仁济学院01,26新增组/无25承接,低,,温州医科大学仁济学院01,0,4,0,1,0,重点核对
历史|本科批|浙江工商大学杭州商学院|浙江工商大学杭州商学院01,历史|普通批|浙江工商大学杭州商学院|浙江工商大学杭州商学院01,高度延续,高,浙江工商大学杭州商学院01,浙江工商大学杭州商学院01,11,1,1,0,0,常规核对
物理|本科批|浙江工商大学杭州商学院|浙江工商大学杭州商学院02,物理|普通批|浙江工商大学杭州商学院|浙江工商大学杭州商学院02,高度延续,高,浙江工商大学杭州商学院02,浙江工商大学杭州商学院02,13,1,1,0,0,常规核对
物理|本科批|浙江工商大学杭州商学院|浙江工商大学杭州商学院03,物理|普通批|浙江工商大学杭州商学院|浙江工商大学杭州商学院03,高度延续,高,浙江工商大学杭州商学院03,浙江工商大学杭州商学院03,4,0,0,0,0,常规核对
物理|本科批|中国计量大学现代科技学院|中国计量大学现代科技学院01,物理|普通批|中国计量大学现代科技学院|中国计量大学现代科技学院01,高度延续,高,中国计量大学现代科技学院01,中国计量大学现代科技学院01,1,0,0,0,0,常规核对
物理|本科批|中国计量大学现代科技学院|中国计量大学现代科技学院02,物理|普通批|中国计量大学现代科技学院|中国计量大学现代科技学院02,高度延续,高,中国计量大学现代科技学院02,中国计量大学现代科技学院02,4,0,0,0,0,常规核对
历史|本科批|浙江财经大学东方学院|浙江财经大学东方学院01,历史|普通批|浙江财经大学东方学院|浙江财经大学东方学院01,延续调整,中高,浙江财经大学东方学院01,浙江财经大学东方学院01,1,1,2,0,0,重点核对
物理|本科批|浙江财经大学东方学院|浙江财经大学东方学院02,物理|普通批|浙江财经大学东方学院|浙江财经大学东方学院02,延续调整,中高,浙江财经大学东方学院02,浙江财经大学东方学院02,10,0,7,0,0,常规核对
物理|本科批|浙江财经大学东方学院|浙江财经大学东方学院03,物理|普通批|浙江财经大学东方学院|浙江财经大学东方学院03,25小组并入26大组,中低,浙江财经大学东方学院03,浙江财经大学东方学院03,1,2,0,0,0,常规核对
历史|本科批|温州商学院|温州商学院01,历史|普通批|温州商学院|温州商学院01,高度延续,高,温州商学院01,温州商学院01,4,1,1,0,0,常规核对
物理|本科批|温州商学院|温州商学院03,物理|普通批|温州商学院|温州商学院03,延续调整,中高,温州商学院03,温州商学院03,4,1,3,0,0,常规核对
物理|本科批|温州商学院|温州商学院04,物理|普通批|温州商学院|温州商学院04,由25大组拆分形成,中低,温州商学院04,温州商学院04,1,0,2,0,0,常规核对
历史|本科批|上海财经大学浙江学院|上海财经大学浙江学院01,历史|普通批|上海财经大学浙江学院|上海财经大学浙江学院01,高度延续,高,上海财经大学浙江学院01,上海财经大学浙江学院01,11,0,0,0,0,常规核对
物理|本科批|上海财经大学浙江学院|上海财经大学浙江学院02,物理|普通批|上海财经大学浙江学院|上海财经大学浙江学院02,高度延续,高,上海财经大学浙江学院02,上海财经大学浙江学院02,10,1,1,0,0,常规核对
